Rater_ID,Question,Face_ID,Response,Face_Woman,Face_SD
26,blek_hud,190,4,0,1
26,blek_hud,156,2,1,0
26,blek_hud,168,3,0,0
26,blek_hud,306,3,0,0
26,blek_hud,274,2,1,0
26,blek_hud,260,2,0,0
26,blek_hud,103,5,1,0
26,blek_hud,189,5,0,1
26,blek_hud,119,6,1,0
26,blek_hud,163,5,1,0
26,blek_hud,425,6,1,1
26,blek_hud,297,5,0,1
26,blek_hud,211,2,1,1
26,blek_hud,577,5,0,0
26,blek_hud,271,2,0,1
26,blek_hud,105,5,1,1
26,blek_hud,228,5,1,1
26,blek_hud,132,2,1,0
26,blek_hud,134,5,1,0
26,blek_hud,238,2,1,0
26,blek_hud,183,6,0,0
26,blek_hud,116,2,0,1
26,blek_hud,140,4,1,0
26,blek_hud,122,2,1,1
26,blek_hud,241,3,0,0
26,blek_hud,174,4,1,1
26,blek_hud,102,4,1,0
26,blek_hud,117,3,0,0
26,blek_hud,201,1,1,0
26,blek_hud,248,1,0,1
26,blek_hud,175,1,1,1
26,blek_hud,197,2,1,0
26,blek_hud,279,3,1,1
26,blek_hud,206,3,0,1
26,blek_hud,265,5,0,1
26,blek_hud,128,3,1,0
26,blek_hud,212,3,1,1
26,blek_hud,301,2,0,1
26,blek_hud,181,2,1,0
26,blek_hud,226,3,1,1
26,blek_hud,215,4,1,0
26,blek_hud,205,4,0,1
26,blek_hud,214,2,1,1
26,blek_hud,124,4,0,1
26,blek_hud,451,3,0,0
26,blek_hud,285,2,0,0
26,blek_hud,172,2,0,1
26,blek_hud,243,2,1,1
26,blek_hud,255,2,0,0
26,blek_hud,287,4,1,0
26,blek_hud,152,3,1,1
26,blek_hud,187,2,0,0
26,blek_hud,104,2,1,0
26,blek_hud,195,1,1,0
26,blek_hud,109,1,1,0
26,blek_hud,213,3,1,1
26,blek_hud,153,2,1,1
26,blek_hud,291,3,1,1
26,blek_hud,182,2,1,1
26,blek_hud,242,2,0,0
22,halsa,254,6,1,0
22,halsa,184,6,0,0
22,halsa,101,5,1,0
22,halsa,102,4,1,0
22,halsa,256,3,0,1
22,halsa,285,5,0,0
22,halsa,240,3,0,1
22,halsa,258,5,0,0
22,halsa,122,6,1,1
22,halsa,120,4,1,1
22,halsa,104,6,1,0
22,halsa,156,7,1,0
22,halsa,173,4,1,0
22,halsa,280,2,1,0
22,halsa,206,5,0,1
22,halsa,252,6,0,1
22,halsa,135,6,1,1
22,halsa,178,3,1,1
22,halsa,128,6,1,0
22,halsa,232,3,1,1
22,halsa,216,2,1,0
22,halsa,115,2,0,1
22,halsa,123,2,0,1
22,halsa,264,3,0,1
22,halsa,103,2,1,0
22,halsa,202,4,1,0
22,halsa,217,4,1,1
22,halsa,144,5,0,1
22,halsa,192,5,0,1
22,halsa,229,3,0,0
22,halsa,577,5,0,0
22,halsa,176,5,1,1
22,halsa,162,6,0,0
22,halsa,244,3,1,1
22,halsa,242,3,0,0
22,halsa,107,5,1,1
22,halsa,140,6,1,0
22,halsa,241,3,0,0
22,halsa,129,6,1,0
22,halsa,131,4,1,1
22,halsa,124,2,0,1
22,halsa,212,3,1,1
22,halsa,297,4,0,1
22,halsa,130,3,1,1
22,halsa,425,3,1,1
22,halsa,228,7,1,1
22,halsa,249,3,1,0
22,halsa,255,7,0,0
22,halsa,219,2,0,0
22,halsa,278,5,0,0
22,halsa,125,6,1,1
22,halsa,177,7,1,1
22,halsa,281,5,0,1
22,halsa,253,4,1,0
22,halsa,209,3,1,0
22,halsa,197,4,1,0
22,halsa,190,4,0,1
22,halsa,108,6,1,1
22,halsa,226,7,1,1
22,halsa,167,6,0,1
22,halsa,301,7,0,1
22,halsa,291,7,1,1
22,halsa,111,5,1,1
22,halsa,152,6,1,1
22,halsa,180,5,1,0
22,halsa,306,4,0,0
22,halsa,276,4,0,0
22,halsa,269,3,0,0
22,halsa,210,5,1,0
22,halsa,193,5,1,1
22,halsa,293,5,0,0
22,halsa,268,6,0,0
22,halsa,171,2,0,1
22,halsa,289,3,0,0
22,halsa,267,4,0,0
22,halsa,112,6,1,0
22,halsa,208,4,1,0
22,halsa,260,6,0,0
22,halsa,181,6,1,0
22,halsa,248,2,0,1
22,halsa,195,3,1,0
22,halsa,179,5,1,0
22,halsa,265,7,0,1
22,halsa,203,5,1,1
22,halsa,417,3,1,1
22,halsa,175,3,1,1
22,halsa,138,5,0,0
22,halsa,106,5,1,1
22,halsa,166,5,0,1
22,halsa,116,5,0,1
22,halsa,147,5,1,1
22,halsa,204,5,1,0
22,halsa,282,4,0,0
22,halsa,247,5,0,1
22,halsa,243,4,1,1
22,halsa,161,5,0,0
22,halsa,188,5,0,0
22,halsa,183,5,0,0
22,halsa,159,4,0,0
22,halsa,185,5,1,0
22,halsa,288,6,1,0
22,halsa,146,5,1,1
22,halsa,235,5,1,1
22,halsa,221,5,1,1
22,halsa,207,6,1,0
22,halsa,119,6,1,0
22,halsa,172,6,0,1
22,halsa,165,7,0,0
22,halsa,257,2,0,1
22,halsa,182,6,1,1
22,halsa,275,6,0,1
22,halsa,271,6,0,1
22,halsa,305,5,0,0
22,halsa,194,6,1,1
22,halsa,266,5,0,1
22,halsa,174,6,1,1
22,halsa,196,6,1,0
22,halsa,145,7,1,1
22,halsa,279,6,1,1
22,halsa,164,4,1,0
22,halsa,573,5,1,0
22,halsa,274,5,1,0
22,halsa,143,6,0,1
22,halsa,214,5,1,1
22,halsa,127,6,1,1
22,halsa,201,6,1,0
22,halsa,292,5,1,1
22,halsa,451,4,0,0
22,halsa,153,3,1,1
22,halsa,155,5,1,0
22,halsa,213,5,1,1
22,halsa,259,3,0,1
22,halsa,168,3,0,0
22,halsa,272,5,0,1
22,halsa,233,3,1,1
22,halsa,302,6,0,1
22,halsa,136,4,1,1
22,halsa,239,5,0,1
22,halsa,205,1,0,1
22,halsa,198,4,1,0
22,halsa,154,3,1,0
22,halsa,218,4,1,1
22,halsa,222,6,1,1
22,halsa,236,5,1,1
22,halsa,286,6,0,1
22,halsa,160,5,0,0
22,halsa,298,3,0,1
22,halsa,287,3,1,0
22,halsa,109,1,1,0
22,halsa,134,1,1,0
22,halsa,137,4,0,0
22,halsa,121,6,1,0
22,halsa,117,4,0,0
22,halsa,230,4,0,0
22,halsa,220,1,0,0
22,halsa,133,6,1,0
22,halsa,223,6,0,0
22,halsa,132,6,1,0
22,halsa,238,2,1,0
22,halsa,110,6,1,1
22,halsa,431,6,1,0
22,halsa,139,6,1,0
22,halsa,191,6,0,0
22,halsa,149,6,1,0
22,halsa,290,6,0,1
22,halsa,224,6,0,0
22,halsa,211,6,1,1
22,halsa,163,6,1,0
22,halsa,151,6,1,0
22,halsa,246,3,0,0
22,halsa,189,5,0,1
22,trotthet,123,3,0,1
22,trotthet,202,3,1,0
22,trotthet,174,4,1,1
22,trotthet,151,5,1,0
22,trotthet,187,1,0,0
22,trotthet,111,3,1,1
22,trotthet,232,4,1,1
22,trotthet,302,6,0,1
22,trotthet,103,3,1,0
22,trotthet,132,5,1,0
22,trotthet,198,3,1,0
22,trotthet,129,4,1,0
22,trotthet,161,4,0,0
22,trotthet,255,5,0,0
22,trotthet,177,5,1,1
22,trotthet,146,5,1,1
22,trotthet,260,1,0,0
22,trotthet,194,3,1,1
22,trotthet,248,1,0,1
22,trotthet,203,4,1,1
22,trotthet,272,1,0,1
22,trotthet,128,3,1,0
22,trotthet,204,5,1,0
22,trotthet,212,4,1,1
22,trotthet,186,5,1,0
22,trotthet,155,2,1,0
22,trotthet,176,4,1,1
22,trotthet,110,5,1,1
22,trotthet,184,3,0,0
22,trotthet,223,6,0,0
22,trotthet,178,4,1,1
22,trotthet,258,5,0,0
22,trotthet,168,5,0,0
22,trotthet,305,4,0,0
22,trotthet,107,3,1,1
22,trotthet,137,4,0,0
22,trotthet,210,2,1,0
22,trotthet,190,3,0,1
22,trotthet,163,5,1,0
22,trotthet,425,5,1,1
22,trotthet,289,4,0,0
22,trotthet,133,4,1,0
22,trotthet,172,6,0,1
22,trotthet,201,6,1,0
22,trotthet,153,2,1,1
22,trotthet,215,6,1,0
22,trotthet,192,7,0,1
22,trotthet,246,4,0,0
22,trotthet,195,4,1,0
22,trotthet,164,6,1,0
22,trotthet,249,4,1,0
22,trotthet,297,3,0,1
22,trotthet,268,5,0,0
22,trotthet,101,3,1,0
22,trotthet,115,1,0,1
22,trotthet,159,2,0,0
22,trotthet,108,5,1,1
22,trotthet,271,4,0,1
22,trotthet,131,3,1,1
22,trotthet,207,3,1,0
22,trotthet,281,2,0,1
22,trotthet,140,4,1,0
22,trotthet,152,5,1,1
22,trotthet,265,5,0,1
22,trotthet,253,2,1,0
22,trotthet,431,6,1,0
22,trotthet,117,4,0,0
22,trotthet,173,3,1,0
22,trotthet,209,5,1,0
22,trotthet,239,1,0,1
22,trotthet,171,1,0,1
22,trotthet,279,5,1,1
22,trotthet,216,2,1,0
22,trotthet,175,1,1,1
22,trotthet,264,3,0,1
22,trotthet,182,3,1,1
22,trotthet,229,1,0,0
22,trotthet,105,7,1,1
22,trotthet,179,7,1,0
22,trotthet,122,3,1,1
22,trotthet,233,4,1,1
22,trotthet,181,2,1,0
22,trotthet,280,6,1,0
22,trotthet,104,2,1,0
22,trotthet,245,6,0,1
22,trotthet,286,5,0,1
22,trotthet,183,5,0,0
22,trotthet,291,6,1,1
22,trotthet,208,2,1,0
22,trotthet,259,6,0,1
22,trotthet,185,5,1,0
22,trotthet,243,2,1,1
22,trotthet,254,5,1,0
22,trotthet,162,2,0,0
22,trotthet,228,5,1,1
22,trotthet,269,4,0,0
22,trotthet,290,3,0,1
22,trotthet,221,3,1,1
22,trotthet,102,2,1,0
22,trotthet,418,3,1,1
22,trotthet,266,5,0,1
22,trotthet,145,5,1,1
22,trotthet,167,5,0,1
22,trotthet,222,4,1,1
22,trotthet,143,4,0,1
22,trotthet,242,2,0,0
22,trotthet,160,2,0,0
22,trotthet,257,2,0,1
22,trotthet,220,4,0,0
22,trotthet,120,5,1,1
22,trotthet,285,4,0,0
22,trotthet,244,4,1,1
22,trotthet,121,6,1,0
22,trotthet,306,5,0,0
22,trotthet,136,5,1,1
22,trotthet,214,3,1,1
22,trotthet,193,5,1,1
22,trotthet,236,5,1,1
22,trotthet,226,5,1,1
22,trotthet,573,6,1,0
22,trotthet,293,3,0,0
22,trotthet,156,7,1,0
22,trotthet,287,4,1,0
22,trotthet,125,5,1,1
22,trotthet,144,3,0,1
22,trotthet,147,3,1,1
22,trotthet,165,3,0,0
22,trotthet,130,6,1,1
22,trotthet,135,6,1,1
22,trotthet,127,7,1,1
22,trotthet,301,7,0,1
22,trotthet,166,3,0,1
22,trotthet,196,3,1,0
22,trotthet,240,1,0,1
22,trotthet,230,1,0,0
22,trotthet,180,4,1,0
22,trotthet,138,2,0,0
22,trotthet,109,2,1,0
22,trotthet,433,7,1,1
22,trotthet,206,2,0,1
22,trotthet,116,1,0,1
22,trotthet,154,3,1,0
22,trotthet,247,2,0,1
22,trotthet,119,7,1,0
22,trotthet,219,6,0,0
22,trotthet,213,6,1,1
22,trotthet,292,2,1,1
22,trotthet,276,2,0,0
22,trotthet,224,2,0,0
22,trotthet,241,1,0,0
22,trotthet,139,2,1,0
22,trotthet,112,5,1,0
22,trotthet,256,1,0,1
22,trotthet,238,5,1,0
22,trotthet,205,3,0,1
22,trotthet,191,5,0,0
22,trotthet,188,5,0,0
22,trotthet,288,4,1,0
22,trotthet,252,3,0,1
22,trotthet,149,5,1,0
22,trotthet,124,2,0,1
22,trotthet,298,3,0,1
22,trotthet,197,3,1,0
22,trotthet,577,4,0,0
22,trotthet,282,5,0,0
22,trotthet,417,5,1,1
22,trotthet,211,6,1,1
22,trotthet,263,6,0,1
22,trotthet,275,2,0,1
22,trotthet,106,7,1,1
22,trotthet,134,6,1,0
22,trotthet,451,1,0,0
22,trotthet,218,2,1,1
22,trotthet,274,5,1,0
22,trotthet,267,7,0,0
22,trotthet,278,7,0,0
22,trotthet,235,2,1,1
22,trotthet,217,3,1,1
22,trotthet,270,4,0,1
22,trotthet,189,3,0,1
22,blek_hud,172,4,0,1
22,blek_hud,106,5,1,1
22,blek_hud,297,5,0,1
22,blek_hud,129,4,1,0
22,blek_hud,252,4,0,1
22,blek_hud,126,3,1,1
22,blek_hud,293,3,0,0
22,blek_hud,202,2,1,0
22,blek_hud,306,3,0,0
22,blek_hud,159,1,0,0
22,blek_hud,102,2,1,0
22,blek_hud,258,2,0,0
22,blek_hud,249,5,1,0
22,blek_hud,110,6,1,1
22,blek_hud,109,4,1,0
22,blek_hud,269,6,0,0
22,blek_hud,270,6,0,1
22,blek_hud,263,3,0,1
22,blek_hud,305,4,0,0
22,blek_hud,222,7,1,1
22,blek_hud,155,7,1,0
22,blek_hud,193,3,1,1
22,blek_hud,230,6,0,0
22,blek_hud,573,4,1,0
22,blek_hud,224,6,0,0
22,blek_hud,275,5,0,1
22,blek_hud,243,4,1,1
22,blek_hud,144,3,0,1
22,blek_hud,223,5,0,0
22,blek_hud,266,3,0,1
22,blek_hud,257,4,0,1
22,blek_hud,207,3,1,0
22,blek_hud,134,7,1,0
22,blek_hud,264,2,0,1
22,blek_hud,103,6,1,0
22,blek_hud,165,5,0,0
22,blek_hud,289,2,0,0
22,blek_hud,180,1,1,0
22,blek_hud,104,1,1,0
22,blek_hud,215,7,1,0
22,blek_hud,220,6,0,0
22,blek_hud,195,2,1,0
22,blek_hud,168,3,0,0
22,blek_hud,152,6,1,1
22,blek_hud,206,5,0,1
22,blek_hud,101,2,1,0
22,blek_hud,160,3,0,0
22,blek_hud,112,2,1,0
22,blek_hud,128,3,1,0
22,blek_hud,137,4,0,0
22,blek_hud,138,7,0,0
22,blek_hud,276,5,0,0
22,blek_hud,244,6,1,1
22,blek_hud,201,3,1,0
22,blek_hud,254,3,1,0
22,blek_hud,123,3,0,1
22,blek_hud,178,6,1,1
22,blek_hud,192,3,0,1
22,blek_hud,577,2,0,0
22,blek_hud,139,3,1,0
22,blek_hud,196,3,1,0
22,blek_hud,145,2,1,1
22,blek_hud,288,3,1,0
22,blek_hud,183,3,0,0
22,blek_hud,162,3,0,0
22,blek_hud,282,2,0,0
22,blek_hud,217,1,1,1
22,blek_hud,286,2,0,1
22,blek_hud,174,5,1,1
22,blek_hud,451,1,0,0
22,blek_hud,210,2,1,0
22,blek_hud,228,1,1,1
22,blek_hud,425,3,1,1
22,blek_hud,218,3,1,1
22,blek_hud,302,2,0,1
22,blek_hud,156,2,1,0
22,blek_hud,204,2,1,0
22,blek_hud,241,1,0,0
22,blek_hud,131,6,1,1
22,blek_hud,298,2,0,1
22,blek_hud,154,1,1,0
22,blek_hud,182,1,1,1
22,blek_hud,164,2,1,0
22,blek_hud,274,4,1,0
22,blek_hud,292,7,1,1
22,blek_hud,285,3,0,0
22,blek_hud,287,5,1,0
22,blek_hud,278,5,0,0
22,blek_hud,151,4,1,0
22,blek_hud,184,2,0,0
22,blek_hud,176,2,1,1
22,blek_hud,203,1,1,1
22,blek_hud,290,4,0,1
22,blek_hud,116,1,0,1
22,blek_hud,171,2,0,1
22,blek_hud,136,5,1,1
22,blek_hud,238,6,1,0
22,blek_hud,108,5,1,1
22,blek_hud,187,1,0,0
22,blek_hud,105,6,1,1
22,blek_hud,239,5,0,1
22,blek_hud,256,4,0,1
22,blek_hud,253,5,1,0
22,blek_hud,167,4,0,1
22,blek_hud,188,5,0,0
22,blek_hud,279,6,1,1
22,blek_hud,214,6,1,1
22,blek_hud,208,5,1,0
22,blek_hud,198,4,1,0
22,blek_hud,232,6,1,1
22,blek_hud,219,7,0,0
22,blek_hud,197,6,1,0
22,blek_hud,177,2,1,1
22,blek_hud,280,6,1,0
22,blek_hud,190,5,0,1
22,blek_hud,248,4,0,1
22,blek_hud,233,1,1,1
22,blek_hud,216,5,1,0
22,blek_hud,121,2,1,0
22,blek_hud,213,6,1,1
22,blek_hud,209,5,1,0
22,blek_hud,107,7,1,1
22,blek_hud,211,6,1,1
22,blek_hud,417,7,1,1
22,blek_hud,242,5,0,0
22,blek_hud,127,6,1,1
22,blek_hud,115,4,0,1
22,blek_hud,229,6,0,0
22,blek_hud,255,2,0,0
22,blek_hud,122,5,1,1
22,blek_hud,125,6,1,1
22,blek_hud,281,3,0,1
22,blek_hud,189,4,0,1
22,blek_hud,175,2,1,1
22,blek_hud,194,6,1,1
22,blek_hud,143,6,0,1
22,blek_hud,235,7,1,1
22,blek_hud,173,3,1,0
22,blek_hud,185,6,1,0
22,blek_hud,205,5,0,1
22,blek_hud,245,4,0,1
22,blek_hud,431,6,1,0
22,blek_hud,265,7,0,1
22,blek_hud,161,2,0,0
22,blek_hud,186,1,1,0
22,blek_hud,291,1,1,1
22,blek_hud,240,6,0,1
22,blek_hud,221,7,1,1
22,blek_hud,246,5,0,0
22,blek_hud,181,6,1,0
22,blek_hud,149,5,1,0
22,blek_hud,260,6,0,0
22,blek_hud,146,6,1,1
22,blek_hud,268,7,0,0
22,blek_hud,212,7,1,1
22,blek_hud,133,5,1,0
22,blek_hud,111,7,1,1
22,blek_hud,247,6,0,1
22,blek_hud,301,4,0,1
22,blek_hud,117,6,0,0
22,blek_hud,267,5,0,0
22,blek_hud,236,6,1,1
22,blek_hud,147,4,1,1
22,blek_hud,272,5,0,1
22,blek_hud,163,4,1,0
22,blek_hud,418,6,1,1
22,blek_hud,120,4,1,1
22,blek_hud,135,3,1,1
22,blek_hud,226,4,1,1
22,blek_hud,124,5,0,1
22,blek_hud,132,6,1,0
22,blek_hud,191,3,0,0
22,blek_hud,153,4,1,1
22,blek_hud,271,5,0,1
22,blek_hud,119,6,1,0
22,blek_hud,259,5,0,1
22,blek_hud,179,3,1,0
22,blek_hud,140,3,1,0
22,blek_hud,166,6,0,1
22,blek_hud,433,5,1,1
22,blek_hud,130,6,1,1
17,trotthet,271,4,0,1
17,trotthet,226,5,1,1
17,trotthet,232,4,1,1
17,trotthet,252,3,0,1
17,trotthet,102,3,1,0
17,trotthet,577,5,0,0
17,trotthet,297,6,0,1
17,trotthet,153,3,1,1
17,trotthet,108,6,1,1
17,trotthet,145,6,1,1
17,trotthet,254,3,1,0
17,trotthet,187,3,0,0
17,trotthet,233,3,1,1
17,trotthet,184,3,0,0
17,trotthet,164,5,1,0
17,trotthet,259,5,0,1
17,trotthet,207,6,1,0
17,trotthet,132,3,1,0
17,trotthet,290,3,0,1
17,trotthet,263,5,0,1
17,trotthet,267,4,0,0
17,trotthet,210,3,1,0
17,trotthet,265,6,0,1
17,trotthet,174,5,1,1
17,trotthet,198,7,1,0
17,trotthet,216,6,1,0
17,trotthet,117,6,0,0
17,trotthet,418,6,1,1
17,trotthet,286,3,0,1
17,trotthet,133,4,1,0
17,trotthet,167,4,0,1
17,trotthet,219,7,0,0
17,trotthet,255,6,0,0
17,trotthet,214,3,1,1
17,trotthet,104,7,1,0
17,trotthet,105,7,1,1
17,trotthet,276,7,0,0
17,trotthet,240,5,0,1
17,trotthet,195,7,1,0
17,trotthet,573,6,1,0
17,trotthet,171,1,0,1
17,trotthet,178,6,1,1
17,trotthet,124,6,0,1
17,trotthet,181,5,1,0
17,trotthet,305,7,0,0
17,trotthet,274,6,1,0
17,trotthet,246,4,0,0
17,trotthet,116,3,0,1
17,trotthet,203,3,1,1
17,trotthet,235,3,1,1
17,trotthet,138,3,0,0
17,trotthet,179,7,1,0
17,trotthet,155,6,1,0
17,trotthet,425,7,1,1
17,trotthet,106,7,1,1
17,trotthet,302,5,0,1
17,trotthet,269,6,0,0
17,trotthet,238,4,1,0
17,trotthet,288,6,1,0
17,trotthet,112,7,1,0
17,trotthet,162,4,0,0
17,trotthet,433,4,1,1
17,trotthet,272,5,0,1
17,trotthet,209,5,1,0
17,trotthet,127,3,1,1
17,trotthet,256,5,0,1
17,trotthet,186,6,1,0
17,trotthet,221,7,1,1
17,trotthet,129,5,1,0
17,trotthet,115,2,0,1
17,trotthet,229,3,0,0
17,trotthet,196,5,1,0
17,trotthet,122,4,1,1
17,trotthet,190,4,0,1
17,trotthet,247,5,0,1
17,trotthet,257,5,0,1
17,trotthet,239,7,0,1
17,trotthet,202,6,1,0
17,trotthet,191,4,0,0
17,trotthet,220,6,0,0
17,trotthet,211,7,1,1
17,trotthet,292,3,1,1
17,trotthet,135,2,1,1
17,trotthet,149,5,1,0
17,trotthet,228,3,1,1
17,trotthet,103,1,1,0
17,trotthet,126,7,1,1
17,trotthet,165,6,0,0
17,trotthet,189,4,0,1
17,trotthet,101,4,1,0
17,trotthet,253,4,1,0
17,trotthet,168,6,0,0
17,trotthet,451,2,0,0
17,trotthet,417,4,1,1
17,trotthet,152,4,1,1
17,trotthet,160,6,0,0
17,trotthet,242,5,0,0
17,trotthet,156,4,1,0
17,trotthet,123,5,0,1
17,trotthet,154,7,1,0
17,trotthet,136,6,1,1
17,trotthet,131,3,1,1
17,trotthet,175,1,1,1
17,trotthet,241,2,0,0
17,trotthet,248,1,0,1
17,trotthet,163,6,1,0
17,trotthet,213,3,1,1
17,trotthet,289,3,0,0
17,trotthet,134,7,1,0
17,trotthet,222,7,1,1
17,trotthet,137,6,0,0
17,trotthet,244,7,1,1
17,trotthet,268,7,0,0
17,trotthet,264,5,0,1
17,trotthet,130,5,1,1
17,trotthet,204,6,1,0
17,trotthet,111,4,1,1
17,trotthet,120,5,1,1
17,trotthet,193,6,1,1
17,trotthet,197,5,1,0
17,trotthet,173,4,1,0
17,trotthet,281,3,0,1
17,trotthet,243,4,1,1
17,trotthet,172,5,0,1
17,trotthet,161,3,0,0
17,trotthet,109,3,1,0
17,trotthet,293,3,0,0
17,trotthet,275,5,0,1
17,trotthet,143,7,0,1
17,trotthet,182,5,1,1
17,trotthet,249,7,1,0
17,trotthet,224,1,0,0
17,trotthet,144,2,0,1
17,trotthet,208,6,1,0
17,trotthet,128,6,1,0
17,trotthet,215,3,1,0
17,trotthet,110,3,1,1
17,trotthet,245,3,0,1
17,trotthet,280,6,1,0
17,trotthet,431,6,1,0
17,trotthet,192,7,0,1
17,trotthet,147,7,1,1
17,trotthet,194,7,1,1
17,trotthet,140,4,1,0
17,trotthet,201,4,1,0
17,trotthet,282,2,0,0
17,trotthet,125,6,1,1
17,trotthet,301,6,0,1
17,trotthet,258,7,0,0
17,trotthet,291,5,1,1
17,trotthet,166,5,0,1
17,trotthet,151,4,1,0
17,trotthet,121,5,1,0
17,trotthet,223,5,0,0
17,trotthet,139,7,1,0
17,trotthet,107,6,1,1
17,trotthet,279,6,1,1
17,trotthet,260,6,0,0
17,trotthet,217,4,1,1
17,trotthet,180,5,1,0
17,trotthet,119,6,1,0
17,trotthet,236,7,1,1
17,trotthet,266,7,0,1
17,trotthet,205,4,0,1
17,trotthet,218,4,1,1
17,trotthet,206,4,0,1
17,trotthet,185,5,1,0
17,trotthet,285,6,0,0
17,trotthet,176,5,1,1
17,trotthet,177,4,1,1
17,trotthet,298,6,0,1
17,trotthet,306,4,0,0
17,trotthet,212,5,1,1
17,trotthet,188,5,0,0
17,trotthet,278,6,0,0
17,trotthet,146,6,1,1
17,trotthet,230,1,0,0
17,trotthet,159,5,0,0
17,halsa,301,3,0,1
17,halsa,425,7,1,1
17,halsa,286,7,0,1
17,halsa,265,7,0,1
17,halsa,131,6,1,1
17,halsa,222,6,1,1
17,halsa,451,3,0,0
17,halsa,274,3,1,0
17,halsa,117,6,0,0
17,halsa,204,7,1,0
17,halsa,155,7,1,0
17,halsa,253,5,1,0
17,halsa,160,6,0,0
17,halsa,171,3,0,1
17,halsa,216,5,1,0
17,halsa,292,5,1,1
17,halsa,305,7,0,0
17,halsa,167,7,0,1
17,halsa,573,7,1,0
17,halsa,122,7,1,1
17,halsa,193,7,1,1
17,halsa,252,6,0,1
17,halsa,220,5,0,0
17,halsa,242,5,0,0
17,halsa,418,6,1,1
17,halsa,132,4,1,0
17,halsa,103,5,1,0
17,halsa,259,6,0,1
17,halsa,144,4,0,1
17,halsa,130,5,1,1
17,halsa,133,4,1,0
17,halsa,187,7,0,0
17,halsa,115,6,0,1
17,halsa,224,3,0,0
17,halsa,270,5,0,1
17,halsa,166,5,0,1
17,halsa,196,6,1,0
17,halsa,188,7,0,0
17,halsa,137,6,0,0
17,halsa,129,7,1,0
17,halsa,241,3,0,0
17,halsa,243,7,1,1
17,halsa,197,6,1,0
17,halsa,179,7,1,0
17,halsa,182,7,1,1
17,halsa,207,6,1,0
17,halsa,268,7,0,0
17,halsa,175,3,1,1
17,halsa,214,3,1,1
17,halsa,275,3,0,1
17,halsa,229,6,0,0
17,halsa,105,7,1,1
17,halsa,264,7,0,1
17,halsa,116,7,0,1
17,halsa,153,6,1,1
17,halsa,209,7,1,0
17,halsa,134,7,1,0
17,halsa,211,7,1,1
17,halsa,121,7,1,0
17,halsa,433,6,1,1
17,halsa,146,6,1,1
17,halsa,217,5,1,1
17,halsa,213,6,1,1
17,halsa,119,6,1,0
17,halsa,107,7,1,1
17,halsa,154,4,1,0
17,halsa,189,5,0,1
17,halsa,136,7,1,1
17,halsa,140,6,1,0
17,halsa,202,6,1,0
17,halsa,248,5,0,1
17,halsa,282,7,0,0
17,halsa,289,6,0,0
17,halsa,198,7,1,0
17,halsa,162,5,0,0
17,halsa,291,7,1,1
17,halsa,126,5,1,1
17,halsa,302,6,0,1
17,halsa,244,6,1,1
17,halsa,172,6,0,1
17,halsa,230,3,0,0
17,halsa,212,6,1,1
17,halsa,240,4,0,1
17,halsa,269,5,0,0
17,halsa,249,6,1,0
17,halsa,135,6,1,1
17,halsa,258,7,0,0
17,halsa,219,7,0,0
17,halsa,221,6,1,1
17,halsa,278,7,0,0
17,halsa,201,6,1,0
17,halsa,180,6,1,0
17,halsa,156,7,1,0
17,halsa,184,6,0,0
17,halsa,138,5,0,0
17,halsa,163,7,1,0
17,halsa,164,7,1,0
17,halsa,108,7,1,1
17,halsa,288,5,1,0
17,halsa,110,3,1,1
17,halsa,279,7,1,1
17,halsa,147,7,1,1
17,halsa,297,6,0,1
17,halsa,287,5,1,0
17,halsa,290,4,0,1
17,halsa,102,7,1,0
17,halsa,238,4,1,0
17,halsa,246,4,0,0
17,halsa,254,6,1,0
17,halsa,139,7,1,0
17,halsa,205,5,0,1
17,halsa,208,6,1,0
17,halsa,293,3,0,0
17,halsa,183,5,0,0
17,halsa,104,7,1,0
17,halsa,112,7,1,0
17,halsa,255,7,0,0
17,halsa,123,4,0,1
17,halsa,285,7,0,0
17,halsa,176,6,1,1
17,halsa,228,7,1,1
17,halsa,173,6,1,0
17,halsa,215,6,1,0
17,halsa,125,6,1,1
17,halsa,218,6,1,1
17,halsa,174,7,1,1
17,halsa,149,7,1,0
17,halsa,128,7,1,0
17,halsa,577,7,0,0
17,halsa,256,6,0,1
17,halsa,124,4,0,1
17,halsa,431,7,1,0
17,halsa,165,6,0,0
17,halsa,127,4,1,1
17,halsa,271,6,0,1
17,halsa,306,6,0,0
17,halsa,152,6,1,1
17,halsa,226,7,1,1
17,halsa,143,6,0,1
17,halsa,247,6,0,1
17,halsa,195,6,1,0
17,halsa,203,7,1,1
17,halsa,206,6,0,1
17,halsa,181,4,1,0
17,halsa,159,6,0,0
17,halsa,168,6,0,0
17,halsa,298,7,0,1
17,halsa,145,7,1,1
17,halsa,232,7,1,1
17,halsa,235,7,1,1
17,halsa,266,7,0,1
17,halsa,236,7,1,1
17,halsa,186,7,1,0
17,halsa,272,6,0,1
17,halsa,192,5,0,1
17,halsa,151,7,1,0
17,halsa,190,6,0,1
17,halsa,280,6,1,0
17,halsa,233,7,1,1
17,halsa,263,7,0,1
17,halsa,185,6,1,0
17,halsa,260,7,0,0
17,halsa,161,7,0,0
17,halsa,194,7,1,1
17,halsa,267,7,0,0
17,halsa,239,7,0,1
17,halsa,111,6,1,1
